"","parent.mass.21","cluster.index.21","RTMean.21","sum.precursor.intensity..21","ConsensusScore.21","ConsensusSMILES.21","ConsensusID.21","cluster.index.20","RTMean.20","sum.precursor.intensity..20","ConsensusScore.20","ConsensusSMILES.20","ConsensusID.20"
"85",385.2,41328,12.5192,1094000.55,"0.67","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464","298792",459.06114,983546,"1","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614"
"86",385.2,41328,12.5192,1094000.55,"0.67","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464","298739",222.91733,0,"1","CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC","DTXSID2044977"
"87",385.2,41328,12.5192,1094000.55,"0.67","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464","298779",463.26783,5391340,"1","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614"
"88",385.2,41328,12.5192,1094000.55,"0.67","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464","298779",463.26783,5391340,"0.689","CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C","DTXSID8023000"
"89",385.2,41328,12.5192,1094000.55,"0.67","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464","298779",463.26783,5391340,"0.921","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683"
"90",385.2,41328,12.5192,1094000.55,"0.67","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464","298779",463.26783,5391340,"0.689","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464"
"91",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298735",209.3788,295528,"1","CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC","DTXSID2044977"
"92",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298792",459.06114,983546,"0.983","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808"
"93",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298649",208.4555,133164,"1","CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)B(O)O","DTXSID3040980"
"94",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298729",227.25848,6108600,"1","CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC","DTXSID2044977"
"95",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298779",463.26783,5391340,"0.962","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808"
"96",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298792",459.06114,983546,"0.93","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683"
"97",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298792",459.06114,983546,"0.726","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464"
"98",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298792",459.06114,983546,"0.706","CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C","DTXSID8023000"
"99",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298792",459.06114,983546,"1","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614"
"100",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298739",222.91733,0,"1","CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC","DTXSID2044977"
"101",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298779",463.26783,5391340,"1","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614"
"102",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298779",463.26783,5391340,"0.689","CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C","DTXSID8023000"
"103",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298779",463.26783,5391340,"0.921","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683"
"104",385.2,41328,12.5192,1094000.55,"0.995","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683","298779",463.26783,5391340,"0.689","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464"
"105",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298735",209.3788,295528,"1","CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC","DTXSID2044977"
"106",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298792",459.06114,983546,"0.983","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808"
"107",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298649",208.4555,133164,"1","CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)B(O)O","DTXSID3040980"
"108",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298729",227.25848,6108600,"1","CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC","DTXSID2044977"
"109",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298779",463.26783,5391340,"0.962","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808"
"110",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298792",459.06114,983546,"0.93","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683"
"111",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298792",459.06114,983546,"0.726","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464"
"112",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298792",459.06114,983546,"0.706","CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C","DTXSID8023000"
"113",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298792",459.06114,983546,"1","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614"
"114",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298739",222.91733,0,"1","CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC","DTXSID2044977"
"115",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298779",463.26783,5391340,"1","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614"
"116",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298779",463.26783,5391340,"0.689","CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C","DTXSID8023000"
"117",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298779",463.26783,5391340,"0.921","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683"
"118",385.2,41328,12.5192,1094000.55,"0.873","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614","298779",463.26783,5391340,"0.689","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464"
"119",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298735",209.3788,295528,"1","CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC","DTXSID2044977"
"120",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298792",459.06114,983546,"0.983","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808"
"121",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298649",208.4555,133164,"1","CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)B(O)O","DTXSID3040980"
"122",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298729",227.25848,6108600,"1","CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC","DTXSID2044977"
"123",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298779",463.26783,5391340,"0.962","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808"
"124",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298792",459.06114,983546,"0.93","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683"
"125",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298792",459.06114,983546,"0.726","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464"
"126",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298792",459.06114,983546,"0.706","CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C","DTXSID8023000"
"127",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298792",459.06114,983546,"1","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614"
"128",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298739",222.91733,0,"1","CO[Si](CCCNCCNCCC[Si](OC)(OC)OC)(OC)OC","DTXSID2044977"
"129",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298779",463.26783,5391340,"1","CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1","DTXSID4020614"
"130",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298779",463.26783,5391340,"0.689","CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C","DTXSID8023000"
"131",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298779",463.26783,5391340,"0.921","CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O","DTXSID9040683"
"132",385.2,41328,12.5192,1094000.55,"0.936","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@]11O[C@@H]1C[C@@H]2C1=COC(=O)C=C1","DTXSID0046808","298779",463.26783,5391340,"0.689","CCOC1=CC2=C(OC3=C2C=C(OCC)C=C(O3)C(C)(C)C)C(=C1)C(C)(C)C","DTXSID60317464"
"133",468.3,10,14.7457,147933736.14,"1","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C","DTXSID2022705","348121",647.24575,205163,"1","CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1","DTXSID0025818"
"134",468.3,10,14.7457,147933736.14,"1","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C","DTXSID2022705","348122",647.34642,300103,"1","CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1","DTXSID0025818"
"135",468.3,10,14.7457,147933736.14,"1","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C","DTXSID2022705","348115",349.44308,4510940,"1","NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O","DTXSID8023680"
"136",468.3,10,14.7457,147933736.14,"1","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C","DTXSID2022705","348116",349.50445,1638350,"1","NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O","DTXSID8023680"
"137",468.3,10,14.7457,147933736.14,"1","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C","DTXSID2022705","348119",655.4105,121657,"1","CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1","DTXSID0025818"
"138",468.3,74383,14.8419,125148238.85,"1","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C","DTXSID2022705","348121",647.24575,205163,"1","CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1","DTXSID0025818"
"139",468.3,74383,14.8419,125148238.85,"1","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C","DTXSID2022705","348122",647.34642,300103,"1","CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1","DTXSID0025818"
"140",468.3,74383,14.8419,125148238.85,"1","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C","DTXSID2022705","348115",349.44308,4510940,"1","NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O","DTXSID8023680"
"141",468.3,74383,14.8419,125148238.85,"1","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C","DTXSID2022705","348116",349.50445,1638350,"1","NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O","DTXSID8023680"
"142",468.3,74383,14.8419,125148238.85,"1","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C","DTXSID2022705","348119",655.4105,121657,"1","CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1","DTXSID0025818"
