"","DTXSID","featureid","mz","rt","det_count_v1","det_count_v2","det_count_v3","det_count_FB","df_v1","df_v2","df_v3","mean_visit1","log_mean_v1","sd_visit1","median_v1","gm_visit1","gsd_visit1","cv_visit1","mean_visit2","median_v2","sd_visit2","gm_visit2","gsd_visit2","cv_visit2","mean_visit3","sd_visit3","median_v3","gm_visit3","gsd_visit3","cv_visit3","mean_allvisit","gm_allvisit","gsd_allvisit","cv_allvisit","mean_FB","log_mean_FB","mean_DIWB","PvalV1_v3","PvalV1_V2","DFv1_min","percent_FBvV1","logFBvV1","meanv1_gt_v3","meanv1_gt_v2","geom_diff1v3","geom_diff1v2","df1v3_difference","df1v2_difference","DB_name","Confidence","score","MatchCategory","theoretical.mz","delta_ppm","Compound","Formula","MonoisotopicMass","Adduct","X","parent_id","is_metab","name_original","name_cleaned","formula_original","formula_cleaned","Molweight_cleaned","source","Drug_UCSF_PXYS","Drug_most.comon.and.haz","Disinfectant","Sesquiterpenoids","FRs","PFAS","exposurepred_bin","exposurepred_u95","MC","MC_list_cat","MGDev","ERactive_bin","ERactive_ER_AUC","E2Up_bin","E2UP_priority_level","P4Up_bin","P4Up_priority_level","pesticidemammarytumors_bin","VBtoxcast_bin","vbtoxcast_min_ac10","vbtoxcast_max_scaled_top","vbtoxcast_assay_sum","nitroPAH_bin","pellizzari_bin","MC_sum","frag_yn","confirmed_frag","of_interest","acrylate","is_ucsfdrug","sig_dif1v2or3","ubiqui_MC","nitro benzene","nitro","sulfate","aniline","guanidium","nitro_sum","SWGDRUG","STATINS","UOATARGPHARMA","VETDRUGS","DRUGBANK","ANTIBIOTICS","ZINC15PHARMA","PAHLIST","drug_any","of_interest_all","of_interest_cat"
"1003","DTXSID9049376","150.07741-92.2",150.07741,92.2,40,38,38,1,100,100,100,42386.656437919,15.3297359623139,9750.72873516693,42326.8485858077,41182.2765108028,1.28613869948528,23.004241321672,42978.292761381,43768.7981737949,9168.38743747189,41995.2007424387,1.24724330604056,21.3326003626424,42179.6317845893,8174.54574709802,42884.101586415,41365.1919631103,1.22602211050523,19.3803155723248,37955.7642902966,38536.6030895333,1.82281580033189,40.093974123392,13.0308474144724,NA,0,0.980061607249088,0.829823166337576,1,0.0307428056599789,NA,1,0,0,0,0,0,"DTXSID9049376",2,10,"Multiple",150.0774212,0.07,"7-Methyladenine","C6H7N5","149.07015","M+H",6837,"",0,"7-Methyladenine","7-methylpurin-6-amine","C6H7N5","C6H7N5",149.0701452,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.33659,1.109636,1,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1004","DTXSID9049376","150.07758-205.8",150.07758,205.8,40,38,38,3,100,100,100,10428.6181312684,13.3000566803036,2793.97975417045,10043.6066909115,10085.9312803147,1.29775701754568,26.7914667025076,10524.1246018757,10507.3463165958,3710.33879912774,9469.33360131568,1.73219634587522,35.2555574880446,10741.6154331093,3081.97183700321,10507.2728242612,10307.1709085767,1.34176004210995,28.6918839740206,9322.65549005581,7749.96166053573,2.78645016525039,48.18056287172,42.6921209825395,NA,53.616522965762,0.700332451175848,0.349948860783971,1,0.40937466925301,NA,0,0,0,1,0,0,"DTXSID9049376",2,10,"Multiple",150.0774212,1.06,"7-Methyladenine","C6H7N5","149.07015","M+H",6837,"",0,"7-Methyladenine","7-methylpurin-6-amine","C6H7N5","C6H7N5",149.0701452,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-4.33659,1.109636,1,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1005","DTXSID9049401","371.15906-515",371.15906,515,40,38,38,2,100,100,100,3498.21203701218,11.5623959873904,1567.26089204165,3622.74265923366,3024.32189736998,1.88434763420771,44.8017694599281,3535.21005120107,3299.61828715668,1712.60695081023,3004.71477045209,1.92344257912825,48.4442770303954,3610.95506435744,1738.29934929259,3139.78516668151,3218.69006940741,1.63757502908017,48.1396006959703,3419.47983030251,2988.28216305537,2.10946563692502,61.7471514173005,405.340099692519,NA,53.8463521041792,0.972089039180892,0.980061607249088,1,11.5870649178464,NA,0,0,0,1,0,0,"DTXSID9049401",2,10,"Multiple",371.1610168,5.27,"Thioridazinehydrochloride","C21H27ClN2S2","370.15374","M+H",6838,"",0,"Thioridazine,hydrochloride","10-[2-(1-methylpiperidin-2-yl)ethyl]-2-methylsulfanylphenothiazine","C21H27ClN2S2","C21H27ClN2S2",370.1537408,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-0.904999464,18.89887279,3,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1006","DTXSID9052181","181.08612-312.8",181.08612,312.8,40,38,38,8,100,100,100,438456.559740933,18.1974195872895,357442.130578012,329999.276220544,300586.270136527,2.63003703431512,81.5228151197489,412110.278257301,362985.985777166,330320.057781421,288117.408293422,2.61667611362256,80.1533170146234,476657.855092885,468080.820615665,225464.816332065,302496.390502576,2.70401487006431,98.2005888740574,393593.315890482,215922.694227891,3.66942996328768,98.0756233984926,11981.8937895911,13.5345238201699,12084.8094249201,0.861125446914175,0.964119259141666,1,2.73274364891945,74.3760606016004,0,1,0,1,0,0,"DTXSID9052181",3,25961.5384615384,"Multiple",181.0859202,1.1,"4-(1-Hydroxyethyl)phenylacetate","C10H12O3","180.07864","M+H",6854,"",0,"4-(1-Hydroxyethyl)phenyl,acetate","[4-(1-hydroxyethyl)phenyl] acetate","C10H12O3","C10H12O3",180.0786442,"exposurepred","",NA,NA,NA,NA,NA,1,0.65607174,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1007","DTXSID9052345","209.1905-707.3",209.1905,707.3,40,38,38,8,100,100,100,123516.126954797,14.0758441095184,325790.241436861,8519.5648045643,17268.3678440677,5.05563627719183,263.763323437182,58686.7035803785,8250.41481631227,210261.511578794,11623.9459973851,3.00839411703473,358.27793818887,106517.931421791,287358.572545103,8399.02649872725,14222.0333936216,4.6159108214683,269.774833879581,92022.5816199249,14910.2533183114,4.11313290780938,287.764612512337,10353.3090604817,13.264812021565,179602.130677073,0.480956419943862,0.90847549092264,1,8.38215163941356,94.2381282312937,1,1,1,1,0,0,"DTXSID9052345",3,51923.0769230765,"Unique",209.1899914,2.43,"1-Methyl-4-(4-methylpentyl)cyclohex-3-ene-1-carbaldehyde","C14H24O","208.18272","M+H",6855,"",0,"1-Methyl-4-(4-methylpentyl)cyclohex-3-ene-1-carbaldehyde","1-methyl-4-(4-methylpentyl)cyclohex-3-ene-1-carbaldehyde","C14H24O","C14H24O",208.1827154,"exposurepred","",NA,NA,NA,NA,NA,1,0.699721402,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1008","DTXSID9057840","351.15733-797.4",351.15733,797.4,40,38,38,5,100,100,100,30376.2759632422,14.8100781372532,10056.001450901,29274.8964030326,28726.1720611473,1.41211676642228,33.1047869826756,31197.2865193585,30742.2192514786,10109.3595052562,29649.1054832263,1.38340077840638,32.4046115324264,31283.3898176304,9748.19556196889,30917.7364306937,29802.151762664,1.37625404567355,31.1609311484368,27258.2805692342,19491.0895595776,3.92606548936157,49.923482746755,151.570934007284,NA,119.371419530474,0.692940012676937,0.745263023126095,1,0.498977999115814,NA,0,0,0,0,0,0,"DTXSID9057840",3,23823.5294117649,"Unique",351.1590852,5,"Dienestroldiacetate","C22H22O4","350.15181","M+H",6875,"",0,"Dienestrol,diacetate","[4-[(2E,4E)-4-(4-acetyloxyphenyl)hexa-2,4-dien-3-yl]phenyl] acetate","C22H22O4","C22H22O4",350.1518092,"VBtoxcast","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1,-5.334591,5.281625,5,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1009","DTXSID90583413","455.06853-131.5",455.06853,131.5,40,38,38,0,100,100,100,12291.1288394808,13.5141344612006,3834.50498434463,11895.9660136373,11699.2989418335,1.39019168636594,31.1973378069855,11494.4422858673,11796.9012178889,3880.72678928052,10707.6170732927,1.52124860537313,33.7617667109604,11858.0293681043,3593.31503310283,11314.3351611874,10964.8027131707,1.62420649694997,30.3028009254903,10634.5738029998,10878.757356592,1.53871906308649,46.9309508100182,0,NA,0,0.663667627255052,0.324785293764291,1,0,NA,1,1,1,1,0,0,"DTXSID90583413",2,10,"Unique",455.0675078,2.25,"4-((PERFLUOROHEXYL)ETHYL)PHENYLMETHANOL","C15H11F13O","454.06023","M+H",6879,"",0,"4-((PERFLUOROHEXYL)ETHYL)PHENYLMETHANOL","[4-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phenyl]methanol","C15H11F13O","C15H11F13O",454.0602318,"PFAS","0",NA,0,0,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"1010","DTXSID90583413","455.06848-112.6",455.06848,112.6,40,36,36,0,100,94.7368421052632,94.7368421052632,4526.4260318124,12.0146759051798,1812.50256226024,4687.37862522149,4137.87946475935,1.57099364542862,40.0426859849625,4190.41713572483,3998.24771195486,2134.42560757384,4091.80949917399,1.48340760696763,50.9358743638454,4254.17128371844,2682.15629716397,4129.73357076804,3613.1896298919,2.17933016109131,63.0476799894992,3849.53045477461,3779.80574645461,1.8669588779654,63.9500468507464,0,NA,0,0.432604016133204,0.339735569879593,1,0,NA,1,1,1,1,5.26315789473685,5.26315789473685,"DTXSID90583413",2,10,"Unique",455.0675078,2.14,"4-((PERFLUOROHEXYL)ETHYL)PHENYLMETHANOL","C15H11F13O","454.06023","M+H",6879,"",0,"4-((PERFLUOROHEXYL)ETHYL)PHENYLMETHANOL","[4-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phenyl]methanol","C15H11F13O","C15H11F13O",454.0602318,"PFAS","0",NA,0,0,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"no","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"1011","DTXSID9058600","309.24242-987.4",309.24242,987.4,40,38,38,0,100,100,100,43308.6768220184,15.1685779374975,27489.5650818445,30324.471240905,36829.5956471634,1.7490964593129,63.4735741172971,48151.5389425407,42666.0148970567,35777.4845540368,39532.4187571108,1.84195115886473,74.3018506567985,45110.1218392698,24529.711798285,39191.2500212013,40091.7987675546,1.60405065906435,54.3774008983747,39971.895322648,38756.6919548272,1.72821493221929,78.3999253306174,0,NA,0,0.499818654585026,0.916403567334355,1,0,NA,0,0,0,0,0,0,"DTXSID9058600",3,77142.8571428571,"Unique",309.2424209,0,"2-2-(4-Nonylphenoxy)ethoxyethanol","C19H32O3","308.23514","M+H",6880,"",0,"2-[2-(4-Nonylphenoxy)ethoxy]ethanol","2-[2-(4-nonylphenoxy)ethoxy]ethanol","C19H32O3","C19H32O3",308.2351449,"pellizzari","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1012","DTXSID9058600","309.2416-923.3",309.2416,923.3,40,38,38,2,100,100,100,40237.3643303067,15.1345336975685,18469.0365003859,40464.4379289358,35970.6771369277,1.64888829499343,45.9002144096081,43614.1472445038,45047.8422346368,18689.0853025925,38745.8422685303,1.71251047161113,42.8509703464344,43168.6936135648,25473.2275661561,36443.3247343226,36819.0842030143,1.79056000737092,59.0085671671836,37571.3216051693,27771.6430107234,3.56266589510315,62.5977262047541,67.5051914381322,NA,162.686411483965,0.90847549092264,0.349948860783971,1,0.167767428512428,NA,0,0,0,0,0,0,"DTXSID9058600",3,77142.8571428571,"Unique",309.2424209,2.65,"2-2-(4-Nonylphenoxy)ethoxyethanol","C19H32O3","308.23514","M+H",6880,"",0,"2-[2-(4-Nonylphenoxy)ethoxy]ethanol","2-[2-(4-nonylphenoxy)ethoxy]ethanol","C19H32O3","C19H32O3",308.2351449,"pellizzari","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1013","DTXSID9064051","395.26293-357.5",395.26293,357.5,40,38,38,8,100,100,100,18479.2709913338,13.8228783211681,16182.0346590986,13223.3929596122,14491.0882431395,1.9325925051294,87.5685770650121,12627.1618766018,10091.0285343147,7293.37890713912,10778.9644287166,1.76807036390909,57.7594472804994,18399.0431947236,15033.5920201324,12228.8729668121,14473.1826158882,1.95442656194786,81.7085533254451,15193.5763853837,11113.7437985616,2.27063544481296,88.9419806628895,7929.74433646592,12.0638262425631,3896.03714469853,0.924339966977053,0.055573919284317,1,42.9115647483319,87.2743430294742,1,1,1,1,0,0,"DTXSID9064051",3,52941.1764705883,"Unique",395.2652816,5.95,"1H-Azepine-1-carboxamideNN-16-hexanediylbishexahydro-2-oxo-","C20H34N4O4","394.25801","M+H",6903,"",0,"1H-Azepine-1-carboxamide,,N,N'-1,6-hexanediylbis[hexahydro-2-oxo-","2-oxo-N-[6-[(2-oxoazepane-1-carbonyl)amino]hexyl]azepane-1-carboxamide","C20H34N4O4","C20H34N4O4",394.2580056,"exposurepred","",NA,NA,NA,NA,NA,1,0.181620949,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"yes","confirmed",NA,0,0,1,0,0,0,0,0,0,0,"-","-","-","-","-","-","-","-",0,0,0
"1014","DTXSID9065867","165.05479-729.1",165.05479,729.1,40,38,38,8,100,100,100,56722.9554038353,15.7554252753259,12998.6997100612,55923.8785544672,55316.6157551683,1.25413027504835,22.9161185582059,58006.1620765972,54852.9532739303,16555.4419921892,55718.0267803724,1.33691942589773,28.5408332485912,55563.0191392384,12385.3294949064,55928.556788503,54130.6711206803,1.26763243701307,22.2905984713849,51396.0730128606,44207.4143112907,2.00019701341992,38.7623472158612,6931.45912054378,12.705338791716,5225.57173712232,0.829823166337576,0.892647435768417,1,12.2198483333524,80.6410399572866,1,0,1,0,0,0,"DTXSID9065867",3,25714.2857142857,"Multiple",165.0546201,1.03,"Benzeneaceticacidalpha-oxo-methylester","C9H8O3","164.04734","M+H",6908,"",0,"Benzeneacetic,acid,,.alpha.-oxo,-,methyl,ester","methyl 2-oxo-2-phenylacetate","C9H8O3","C9H8O3",164.0473441,"exposurepred","",NA,NA,NA,NA,NA,1,0.357227124,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1015","DTXSID9066679","205.19496-1176.8",205.19496,1176.8,39,38,37,0,97.5,100,97.3684210526316,3098.67764634458,11.1961589174581,1929.53770286489,3092.70206307196,2346.27909095039,2.69230881884885,62.2697138290946,3168.34540637205,3283.00393234762,1566.93775520855,2476.40789355426,2.51620546709665,49.4560268604928,3427.34457644769,1552.58029531589,3424.44973656792,3155.2717149821,1.68900378198566,45.2998016594256,2837.75246364344,2629.97104507422,2.3262227692864,67.0433471762384,0,NA,0,0.34227004844766,0.627790971219025,1,0,NA,0,0,0,0,0.131578947368425,2.5,"DTXSID9066679",2,10,"Multiple",205.1950768,0.57,"159-Cyclododecatriene1510-trimethyl-","C15H24","204.1878","M+H",6915,"",0,"1,5,9-Cyclododecatriene,,1,5,10-trimethyl-","1,5,10-trimethylcyclododeca-1,5,9-triene","C15H24","C15H24",204.1878008,"exposurepred","",NA,NA,NA,NA,NA,1,1.088067983,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"yes","notconf",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1016",NA,"284.11108-301.8",284.11108,301.8,40,38,38,3,100,100,100,14743.3095342674,13.7808597233127,4763.1742709087,14570.0215668529,14075.1211848415,1.35460594466871,32.3073612463864,13292.8753375075,12021.9351284868,6035.95493241622,11990.9877055233,1.61108609296155,45.40744405678,13617.9859339297,5093.22403480939,12945.2839258716,12813.5446161541,1.42186893508099,37.4007144633585,12345.8424904707,11536.0019275821,1.94901307038759,52.8813150852821,967.633150407719,NA,0,0.319897520107846,0.157206765210698,1,6.56320175709993,NA,1,1,1,1,0,0,"MTX787",2,10,"Unique",284.1128633,6.28,"","C13H17NO6","283.10559","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1017",NA,"226.02448-131.5",226.02448,131.5,40,38,38,0,100,100,100,31774.7301490366,14.9239046967219,6911.92992843743,31613.212515803,31084.4341578911,1.23605637589748,21.7529146463797,31443.421196607,31620.0627773824,7402.87805343197,30574.6547485345,1.27646408510546,23.543487863944,31485.8511368569,6720.92914821496,31351.9239766864,30697.7847205201,1.26830761828854,21.3458709405748,28299.9768403511,30253.9927361619,1.27862618231535,40.0587665639594,0,NA,0,0.78338662946851,0.964119259141666,1,0,NA,1,1,1,1,0,0,"MTX143",2,10,"Unique",226.0229059,6.96,"","C9H9N2OS2","225.01563","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1018",NA,"180.10191-343.6",180.10191,343.6,40,38,38,8,100,100,100,33411.4466415964,14.7363556913923,31050.0163793957,24886.2763177161,27295.1251478948,1.73382816885126,92.9322717225274,32105.5761622036,25257.4168908366,20628.7856033643,28615.4777490833,1.54517999966375,64.2529680798864,31429.4544470783,13920.612358237,26694.7866571658,28849.0898468934,1.51304765640135,44.2916130843978,29558.5133587462,23870.5540754612,1.97088121129433,77.6480189217403,10287.1174792629,12.7420241761079,4143.52172617408,0.220729032354779,0.300829977991542,1,30.7892010472115,86.4665894536647,1,1,0,0,0,0,"MTX101",2,10,"Multiple",180.1019047,0.03,"","C10H13NO2","179.09463","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1019",NA,"301.1454-684.9",301.1454,684.9,38,38,36,0,95,100,94.7368421052632,8311.43938844891,12.8777022333016,4761.29420388479,7487.33983795268,7526.18080642046,1.81250381718338,57.2860365257786,8683.69489941912,6946.91612238883,6689.62306326272,6834.61418909663,2.00470666744607,77.0365972175072,7570.62683010396,4597.64901012015,7011.13457979738,6561.37560935229,2.07987908697026,60.7300969034425,7197.89243378662,6969.81572516466,1.95811743987921,79.5015179186993,0,NA,0,0.506165321477929,0.572199377452283,1,0,NA,1,0,1,1,0.26315789473685,5,"MTX605",2,10,"Multiple",301.1468062,4.67,"","C15H24O4S","300.13953","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1020",NA,"301.1454-684.9",301.1454,684.9,38,38,36,0,95,100,94.7368421052632,8311.43938844891,12.8777022333016,4761.29420388479,7487.33983795268,7526.18080642046,1.81250381718338,57.2860365257786,8683.69489941912,6946.91612238883,6689.62306326272,6834.61418909663,2.00470666744607,77.0365972175072,7570.62683010396,4597.64901012015,7011.13457979738,6561.37560935229,2.07987908697026,60.7300969034425,7197.89243378662,6969.81572516466,1.95811743987921,79.5015179186993,0,NA,0,0.506165321477929,0.572199377452283,1,0,NA,1,0,1,1,0.26315789473685,5,"MTX199",2,10,"Multiple",301.1468062,4.67,"","C15H24O4S","300.13953","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1021",NA,"342.15573-183.9",342.15573,183.9,40,38,38,1,100,100,100,51103.9859159987,15.4455436302012,27611.2497660477,45213.1945745863,44624.3529603807,1.71322174088668,54.0295424537593,50623.2369102715,48321.8799868389,29535.6062901017,41966.9640847245,1.91643730089053,58.3439702649851,48354.5920404766,35475.9692893749,36698.4990120741,38623.2411130193,1.95649607670029,73.3662880656272,87553.7507831594,45115.099838516,2.6313850938807,290.370463374714,59.8449379163849,NA,0,0.185317610117881,0.829823166337576,1,0.117104247043966,NA,1,1,1,1,0,0,"MTX35",3,51428.5714285714,"Multiple",342.1547281,2.93,"","C16H23NO7","341.14745","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1022",NA,"443.20104-662",443.20104,662,40,36,38,0,100,94.7368421052632,100,3421.44537179369,11.5482106649572,1901.78905179852,2806.09687534967,2994.73091845993,1.67251647769408,55.5843757575913,4215.76202096299,3236.53450341971,3300.96824992627,3653.11438526908,1.84798659857295,78.3006306691914,4913.23296013619,4383.50462193552,3490.11120435057,3520.9065238733,2.52011330888464,89.2183345976336,3883.02110547065,3452.96436077429,2.02483838553205,88.1419340355236,0,NA,0,0.0461154204600334,0.319894460314824,1,0,NA,0,0,0,0,0,5.26315789473685,"MTX220",2,10,"Multiple",443.2024065,3.08,"","C20H30N2O9","442.19513","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1023",NA,"442.1545-560.2",442.1545,560.2,40,38,38,8,100,100,100,17972.0046080482,13.8838207256153,10362.2348347961,16154.6856627343,15116.3344737787,1.85642156794345,57.6576462158022,15497.3500148964,9747.00172165327,13702.6327536729,11745.9821021217,2.02841618710717,88.419199027586,16804.629693592,11340.0192431556,14887.8811562973,13207.8746584573,2.10864910660811,67.4815181882874,15417.3605480142,11896.6289473494,2.06589296819273,75.7215010063665,4656.84982996241,12.1680480379462,4526.14575743156,0.376315678736837,0.0608787137520488,1,25.9116883815898,87.6419270921327,1,1,1,1,0,0,"MTX234",3,24300,"Multiple",442.1516711,6.4,"","C18H25N4O7S","441.1444","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1024",NA,"548.22066-585.4",548.22066,585.4,40,38,38,0,100,100,100,12168.8128272768,13.2742231435186,7693.0949230131,11228.4197781314,9906.93549652994,1.98720992030136,63.2197654135066,6839.28865409702,5982.82714598863,3983.02625002771,5553.69625903527,2.06014388912365,58.2374344975441,9400.3181419742,6023.81557320032,8513.98767524121,7349.10642705131,2.40400591646624,64.0809755821225,8363.35883502971,7166.80180874388,2.42055590404557,81.3477476990932,0,NA,0,0.0846310957960517,0.000573489025709285,1,0,NA,1,1,1,1,0,0,"MTX906",3,519.23076923077,"Unique",548.2232186,4.67,"","C18H37N5O12S","547.21594","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1025",NA,"325.04707-168.3",325.04707,168.3,40,38,38,6,100,100,100,18570.7830316223,14.1506015657741,3934.22428673295,18645.2908055741,18186.7680520556,1.22840631502698,21.1850210087197,19173.2296712107,20289.3290231384,3791.32710158603,18747.6578508089,1.25171754989191,19.7740660629484,18595.9651525377,4575.05169645427,17716.1839063767,18026.7363462417,1.29463884486456,24.6023890608869,17496.288824939,14132.6964717723,3.06811154624958,41.5767208232632,277.732512455698,NA,105.72107287665,0.972089039180892,0.151423382444095,1,1.49553474391885,NA,0,0,1,0,0,0,"MTX974",1,9,"Multiple",325.0448603,6.8,"","C8H12N4O8S","324.03758","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1026",NA,"264.05521-133",264.05521,133,40,38,38,0,100,100,100,6261.00300995274,12.5078107975155,2191.57989808923,6115.79309477842,5824.06522566253,1.51479518995746,35.0036550789931,6339.60142522961,6381.36403148607,1767.59643612062,6088.82440552148,1.34171778931373,27.8818228080735,6311.5883182893,2258.60451708893,6547.09192748013,5800.69033378365,1.60685386912617,35.7850417864565,6789.86986841139,6233.07719012904,1.68123728285171,115.751600423294,0,NA,0,0.940234593064394,0.845443808289798,1,0,NA,0,0,1,0,0,0,"MTX581",3,540,"Unique",264.0536341,5.97,"","C9H13NO6S","263.04636","M+H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"no","confirmed","yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
